pm10,pm2_5,co,no2,o3,so2,cluster
7.0,17.0,4.0534720889596425,4.7,26.4,11.914513061022515,2
10.0,14.0,2.3,1.5,24.8,43.321077930174276,1
277.8338286655217,39.0,6445.196043330957,577.2494656762312,109.58869610825526,841.1561591105149,0
60.90211911687226,28.0,2.3,0.1,1.0,0.1,3
10.208833504653056,14.0,1.3417803698577933,15.3,13.6,21.819447357537275,1
29.0,53.0,2196.8626613874226,1.0,12.0,0.4,0
7.0,30.0,1.5107521663596775,35.55088652804396,20.8,80.01303512201788,3
23.0,38.0,1818.6976224546313,16.3,246.35105941263174,1.6,0
15.0,29.0,3.2379521297593685,38.93095109902711,7.3,0.2,3
4.862648466531167,10.0,5.99737267687676,17.525795329269226,28.9,20.537474857045414,1
8.0,18.0,2.3,24.097190507109566,28.9,0.2,2
39.89753373619907,18.0,2.3,0.3,56.055960008189885,45.25502749037773,2
57.35459202561131,28.0,0.9093460161337719,2.8,15.2,51.86239270549342,3
9.0,23.0,0.1,0.8,10.6,0.1,2
16.0,41.0,5.6,21.9,6.4,0.2,0
10.48068261751988,8.0,3.3612894534726707,1.2,32.0,7.811160823985336,1
20.439383359131877,13.092089686506776,1.7121370630741763,3.8,6.627083081223958,30.53026420558187,1
10.0,13.0,1.8269510868068317,13.89457738464005,9.6,30.798807720572185,1
6.077305787526431,10.0,1.7381022141940985,17.73713172179896,32.0,5.131132409914619,1
10.0,22.0,1.849249223532487,9.4,0.5,0.3,2
38.02016064398135,21.0,0.1,1.1,11.4,0.5,2
8.0,9.0,6.602159817833373,7.796531354144534,24.1,15.488926435537998,1
27.0,21.0,2.5,12.8,20.3,1.6,2
16.0,21.0,1.8840443162694012,23.601984266661724,5.6,23.804870825462903,2
42.66295972869075,17.0,2.3,20.527765873322302,66.43808330666108,18.86205486005363,2
5.0,17.0,1.4779114812928624,29.011905604463546,9.0,2.652516583048042,2
21.0,19.0,2.5,1.0,7.4,0.4,2
1285.297640054227,61.0,7436.211870567693,103.1566009384326,101.25407876154568,402.3590757935307,0
68.70304656740402,30.0,2.7710029971445964,38.0,96.10219252355952,69.12934090087442,3
798.7364404415374,46.0,9372.03495092451,538.068982782855,13.6,593.900970433577,0
320.4641120274998,63.0,9491.019339849967,28.7,103.97148237906018,128.27359455399488,0
45.54056821833236,25.0,5.624648584190645,26.101557136262524,54.51361029019582,40.69339356544303,2
14.0,21.0,2.6,5.6,37.6,33.337049084717485,2
57.70249176223308,28.0,5.6,16.9,7.3,92.7756684865229,3
16.0,41.0,5.6,21.9,6.4,0.2,0
32.80706751923033,23.0,3.763957551593763,4.2,15.2,33.36524380008464,2
32.0,25.0,2.3201817113093117,2.8,16.8,36.067641275611365,2
17.128549353179597,8.0,6.17205953493482,12.67841882386115,26.4,9.271432679484393,1
6.0,13.0,1.2,5.6,24.8,0.3,1
20.0,38.0,4955.976760012563,749.3288085959074,11.4,574.8556714249453,0
13.0,38.0,2.2,5.5,14.7,0.6,0
8.260862075788108,3.891502713388358,5.846412332677416,10.361359558702548,55.70693481707777,48.32124128655377,1
2.0,8.0,2.3,16.7,24.8,39.93924651977596,1
46.78247748872247,20.0,2.356184346257235,10.2,25.6,4.963471147827908,2
65.54679285580829,35.0,1.5574962450061023,30.797333570371936,97.2902248873212,88.03914116680244,3
13.0,36.0,8714.960380507759,1.1,215.67423170607776,1.5,0
900.3678167676201,37.0,9198.864373110622,746.2382915633532,235.27450572619648,938.2605705959728,0
37.77622705350142,23.0,2.109314847110756,14.8,55.07875987004774,29.963212398172818,2
26.747131639956446,3.0,1.9514782642160098,6.25554963192889,33.75741809150098,36.087228448131675,1
6.0,6.0,2.3,4.7,17.6,39.76616618600283,1
12.0,25.0,4.35359257624604,1.9,17.6,3.331403016067208,2
29.0,25.0,5.718175646284762,14.7,49.364822850764284,6.6,2
27.0,36.0,2.0,10.2,10.4,1.3,0
18.0,47.0,1.2,1.9,24.8,0.2,0
6.0,15.0,4.826582242239479,0.571138164507623,17.6,35.58043052104344,1
29.52035834748842,9.0,1.1902481431021408,19.131594429459078,16.8,2.89595492701325,1
13.0,13.0,2.1,1.7,47.2,0.3,1
18.64336091904177,13.0,4.075227936326719,2.4,32.0,39.41627831940155,1
1133.1364733683738,57.0,4762.320481099572,2.4,158.92367930552592,489.0026919314204,0
15.0,55.0,4085.982656089734,16.6,4.8,651.6904805193021,0
3.986184432406994,15.0,0.031102418775411644,0.06852348946605913,57.1797943945892,5.453843741845644,1
953.0048225864565,63.0,3.4,5.2,292.72099182692693,494.6265304099719,0
33.060205969930074,17.0,1.2,3.2,20.8,0.8,2
1.2002025671816363,5.0,1.6627530074526864,7.19520321682344,21.6,43.43853085710108,1
10.0,1.7750745178172445,5.158725161713411,17.982251218218984,32.50151213876801,33.44995495529959,1
34.750059090445305,20.0,2.151536738547178,23.455798859596552,25.6,41.23023920505959,2
19.79084003752078,2.0993187513264138,3.946041518000727,2.2,16.0,14.868167342779032,1
15.45396356917647,14.0,3.9818518138506542,15.3,13.6,0.4812414940555787,1
19.0,35.0,4.734607545369005,7.5,12.1,66.90322110191308,3
26.842017324447152,12.448333705334486,0.7583383215004826,13.032332007848433,14.5,22.104637490487413,1
987.9611669288843,38.0,2.5,1.0,11.4,0.6,0
10.0,33.0,2.1297996403582546,30.765199725573446,22.4,74.62733310937543,3
48.88611756964575,17.0,5.6,15.3,50.28312514179607,17.671265657592112,2
9.0,27.0,3.4,1.0,23.3,78.0596185348687,3
6.0,47.0,6332.981742652156,799.3838819009818,32.0,950.496507967732,0
284.72857664170016,38.0,2374.1067759747853,527.1656620920876,240.83640936536915,143.94344106750418,0
6.449399845482989,9.0,3.2688174944289514,5.6,28.1,18.577576950957575,1
1357.4657144281089,43.0,3234.040096081496,350.047661808942,19.2,863.0975037934606,0
6.0,9.0,1.2,1.0,28.1,1.5,1
18.0,21.0,1.2,5.6,24.8,0.2,2
4.0,11.0,5.223553716378251,15.037778249015364,67.50899949409063,2.486307590320025,1
28.22703149595651,13.0,3.260752489058314,1.4688407826705907,53.66799225354946,19.503749491457622,1
26.0,49.0,1.2,5.6,25.0,0.2,0
44.69836307105898,25.0,2.4449143106818774,20.238720219894685,24.1,8.337927221992652,2
35.70595012356928,23.0,6.091740794331502,14.8,61.684990638273746,22.377288856823174,2
401.47501343216777,51.0,5521.373117617861,416.50730598793314,197.7359672803118,125.94522283731914,0
18.0,26.0,4.589514981180432,1.0,3.7,0.5,3
12.0,13.0,2.3,17.46581309016105,17.6,32.09291582772698,1
19.7571955613152,12.0,1.7,4.7,27.2,20.148817799322483,1
6.0,16.0,2.3,0.5,32.0,0.6,2
303.39864586262354,43.0,5442.953389452206,265.5655783014258,276.0860153805305,953.6699623757614,0
19.0,52.0,0.1,1.5,11.0,0.8,0
12.0,15.0,6.355619975468133,5.816069241058049,24.8,28.470948209592738,1
25.25259042148728,15.0,2.0063136508774466,7.99555908881098,44.931026122941844,9.80688771916664,1
13.077320169070287,13.0,1.269427896378012,7.068529504032631,6.413824145937893,46.261640805148105,1
26.0,50.0,1135.3034200830489,223.47529384104908,10.2,0.1,0
40.24391807494075,25.0,1.3586753674765024,21.89163031364941,23.3,0.2,2
32.305314327389226,25.0,3.4231756261220543,22.872114795452458,48.09926946234988,45.808482459044704,2
12.0,38.0,7124.708558258874,244.48865997880915,7.3,2.9,0
37.68568692276992,19.0,4.378667658358563,1.5,23.3,14.247041877175615,2
41.00133757862072,25.0,3.397933741909395,20.355006022741986,10.4,31.83967486824539,2
12.0,16.0,6.770201878387248,6.5,0.1,41.525454864630426,2
24.318210590622325,8.0,1.2,3.9,48.706864921335736,10.214423425033997,1
6.0,15.0,6.105478541964547,7.06269207861812,28.9,18.524306644093592,1
6.0,6.0,2.3,4.7,17.6,47.4616557224351,1
54.2616348002249,28.0,0.5633691310357302,32.401589242656954,88.8415004354104,98.27233279009997,3
37.20112647810201,16.0,2.5554054215862334,24.434957858818393,30.558850503127275,30.142100984464548,2
8.0,30.0,0.1,3.8,19.5,0.2,3
34.576986501553804,17.0,3.9996332457107195,24.33399398228864,15.3,6.485669746697859,2
20.594613584817537,0.4098901890954537,3.6463613174032847,2.5,20.0,0.3,1
4.0,21.0,4.94708352949208,21.47777452994557,10.4,28.573424854200287,2
48.670471128957075,21.0,3.4,7.1,17.6,37.68378132392709,2
24.16659696367447,9.0,3.4,2.3,20.0,0.3,1
47.507732722519364,17.0,4.170783898713469,28.870183294492087,22.4,15.726720162327702,2
13.0,52.0,0.2,2.5,21.6,0.2,0
9.0,18.0,5.825341280200171,4.5,20.8,0.2,2
11.0,24.0,0.1,2.0,11.0,0.2,2
9.0,17.0,2.069202979540182,27.78596308445165,20.8,27.65517763062838,2
19.0,19.0,5.89109301823641,3.8,28.1,0.2,2
45.81635314475466,20.0,2.956225806023486,13.0,22.4,14.707178140614168,2
7.0,17.0,1.9,9.2,14.0,0.6,2
35.81685167004611,19.0,4.756050845910433,5.0,26.4,4.192557141778858,2
46.0,57.0,4.3,16.5,10.4,5.8,0
25.0,53.0,184.1053569338353,132.90877261025912,25.6,892.5314338628378,0
5.0,14.0,0.33564306177555236,2.7,11.0,8.841162132942253,1
811.1925447522752,38.0,9965.293315734636,243.5527510506586,181.09802098788276,897.5398863118406,0
14.64473775845549,6.0,3.1918784329424783,0.5159116940759989,60.275259342554946,0.5499370658883229,1
16.0,48.0,651.8514225769751,3.8,30.6,506.3919650013055,0
17.0,30.0,2.8,3.7,4.1,0.5,3
35.56691137690562,18.0,3.915665612873209,15.0,15.2,37.48616464702126,2
40.0,58.0,2.3,1.0,16.8,0.3,0
344.8345200557268,56.0,4006.284256341742,1.6,22.4,1.3,0
21.999729123496657,6.0,5.309490272190031,1.9946392140095681,66.15651540731527,49.985211043173436,1
9.0,25.0,1.6,1.0,14.0,0.6,2
48.18791566164829,19.0,1.1525418373515843,26.796464772822386,51.02778279901803,34.03743644786838,2
6.0,32.0,1.3981370670617794,30.536490468412673,24.8,106.07173602572615,3
45.0,65.0,4359.389445688132,673.7130822734281,144.8353687412943,511.8727469172244,0
3.0,7.0,2.5015548031753414,7.249660492920751,43.87625226566374,19.937619191164945,1
1063.5082961925993,50.0,4562.5161486938205,779.4138489166846,281.6380287471434,454.45729664917155,0
24.122498608733927,12.0,1.5,4.7,27.2,6.685869587019372,1
42.712952515395386,17.0,1.1943081716720436,28.17987187882834,60.051167228233986,45.0575538244333,2
6.0,18.0,5.630081392893185,2.8,23.3,2.3,2
10.0,21.0,4.922921871518658,8.4,11.2,1.9795635405878198,2
35.061851810115314,17.0,1.836980493450611,22.253900902380614,20.0,17.55558298062428,2
107.4764103151196,42.0,4214.610467261473,392.41371619024693,272.8388360243349,690.54011384966,0
60.21798429588165,30.0,6.328237941392436,38.0,76.9677475053508,115.2918695392483,3
8.262030167199532,13.0,1.8,4.0,29.6,0.2,1
45.34156742918367,19.0,1.4013106886841111,26.324975673623634,19.69836565491438,24.457251500072186,2
17.0,32.0,0.4,1.4,28.7,0.3,3
14.0,21.0,2.1361251803848758,26.036338972403826,38.30724752351859,37.31470899587096,2
46.6543997198773,17.0,3.4,10.2,11.2,25.587947871585754,2
9.0,19.0,3.4,8.2,8.0,42.519706878692176,2
544.1345773001265,63.0,4476.44381006763,463.5919761722122,213.84887281797037,562.5444074449402,0
1494.9523652674272,109.0,7414.411623890494,343.5267267581479,214.8110866267404,631.3614435454961,0
57.72399612509276,30.0,2.042029390252729,37.753885248602955,22.8,0.2,3
6.0,9.0,1.6199318179671174,18.526991794220326,11.2,0.3,1
43.505464392856126,16.0,3.105018110378813,25.99924221294412,34.4,46.163540609944334,2
4.0,3.0,1.2,1.2,21.6,31.317069839807747,1
7.0,17.0,1.9,9.2,16.3,0.6,2
14.94882404898629,15.0,3.155022971822167,1.7,11.2,0.2,1
10.0,25.0,5.598691045305679,27.5917680601928,39.04688658302046,1.5,2
34.193651106402626,16.0,6.316329514369107,28.841064114578735,30.55610830245095,0.2,2
10.0,21.0,2.2034051276213242,23.39271134655974,35.554772513865274,42.237678753118665,2
63.79497904407883,28.0,5.555989742333643,35.25244618998953,89.67102664494347,96.17432658774766,3
43.44441718757721,21.0,1.2019254459370317,24.63226270778224,23.3,2.9,2
26.0,38.0,1.0,506.22092223354485,13.0,0.1,0
6.0,14.0,2.3,11.2,34.0,39.34824942102943,1
1306.332285962839,453.8420010417286,8772.013996610169,190.8,216.5,91.6,0
11.204738496686335,13.0,1.2007051667893105,4.334782212244825,62.87462321636988,45.72591663497375,1
24.0,24.0,0.1,8.1,15.5,0.2,2
38.7240875891257,25.0,1.4340088617845035,11.4,15.2,0.5,2
6.0,21.0,2.888521804233533,22.080524231539105,23.952756067874372,26.879905191686042,2
14.0,22.0,2.3,6.0,16.0,34.91026102341884,2
14.670786888327887,6.0,3.584709777716186,2.687433273821611,69.97352099289533,5.719932837140024,1
38.03302612270999,25.0,1.455142685530721,26.479306183858597,35.109259535934065,19.541863549434584,2
13.0,38.0,2.2,5.5,14.7,0.6,0
57.4515117513417,32.0,6.428381421519613,38.442499401328604,84.79610307832957,106.34968974760837,3
34.41598409469914,25.0,2.884198765287844,25.90656013065668,46.486643760422254,20.157962957708296,2
40.84094049380006,20.0,6.1927460228761655,6.5,25.6,44.87061964545079,2
6.0,11.0,2.3,8.6,20.0,0.3,1
21.401536886490184,11.0,0.24840987482408805,2.1926094370395144,23.28729352920747,9.938051355098349,1
10.0,17.0,1.028693121961156,1.3,32.0,7.472584498780371,2
54.74345259495276,30.0,6.431031800203147,38.0,73.45098643930504,96.05216928083291,3
4.867872200480466,7.0,0.23126800152815297,5.61341965000044,20.54694614087132,11.273291174989403,1
56.53652798828301,27.0,0.5957260979352368,31.530583883651932,9.8,51.14763192925731,3
24.0,55.0,0.1,18.3,112.57905325809485,0.5,0
22.0,54.0,8497.11341745393,3.7,15.2,0.2,0
13.89919180027218,10.0,2.2,4.7,28.1,47.78243343214721,1
20.89232751040006,6.0,1.9240415651647895,8.892804940503575,8.307449456193774,16.533033136516508,1
22.0,41.0,1.0,8.3,12.2,0.1,0
9.0,17.0,2.2203827739435718,27.33384829882317,20.8,29.667503035838582,2
1222.6205045593777,9.0,178.4,2.9,20.0,224.0547160895402,0
5.971673661088918,13.0,1.9,5.0,24.1,24.323089011871414,1
47.89732466071566,16.0,0.5711545277082609,21.01052420535689,68.61780844131349,34.96073577433179,2
5.0,20.0,5.6,15.3,0.1,5.156928891653795,2
544.0218311789591,50.0,4581.046430488659,1.1,21.6,275.07514663415026,0
26.35931921814393,1.0,3.503274805795578,14.283441574469268,48.64793254966862,1.1368294074993068,1
